Date,Close,High,Low,Open,Volume
,KLBF.JK,KLBF.JK,KLBF.JK,KLBF.JK,KLBF.JK
2020-03-09,1034.4520263671875,1107.045151024534,1034.4520263671875,1107.045151024534,48812000
2020-03-10,1048.0635986328125,1097.9713890438989,1038.9894549217058,1038.9894549217058,38897600
2020-03-11,1011.766845703125,1070.7487694436659,998.1556325322309,1057.137556272772,35408000
2020-03-12,948.2478637695312,984.5444327176473,943.7107926510167,980.0073615991328,23037600
2020-03-13,948.2478637695312,948.2478637695312,948.2478637695312,948.2478637695312,0
2020-03-16,907.4142456054688,1020.8410263061523,902.8771743774414,925.5625305175781,59267400
2020-03-17,902.8771362304688,948.2478465938088,866.5805679397967,921.0254203758049,72013900
2020-03-18,948.2478637695312,980.0073615991328,907.4142237029007,911.9512948214152,56301900
2020-03-19,884.7288208007812,957.3219548152043,884.7288208007812,907.4141751802885,40775100
2020-03-20,889.2660522460938,898.34019563636,830.284120209363,884.7289805509606,83889600
2020-03-23,830.2839965820312,889.2659198364925,830.2839965820312,889.2659198364925,40907000
2020-03-24,784.9132690429688,862.0434746714685,775.8391272043217,839.358120074851,64666100
2020-03-26,862.04345703125,930.099519428454,753.1537571957238,789.4503238075658,114141000
2020-03-27,916.4884033203125,1052.6005424272896,871.1176902846535,871.1176902846535,180228800
2020-03-30,948.2478637695312,957.3220060065603,852.9693702807267,916.4883659399297,59372100
2020-03-31,1088.897216796875,1120.6567189534505,957.3221364339192,957.3221364339192,104586800
2020-04-01,1057.1376953125,1170.564486655043,1043.5264803513949,1088.897196888412,111236300
2020-04-02,1166.0272216796875,1166.0272216796875,1007.2297401279791,1088.8970163545719,63583600
2020-04-03,1134.2677001953125,1179.638408203125,1116.1194169921876,1170.5642666015624,59542900
2020-04-06,1152.416259765625,1170.5645473209893,1111.5826127660557,1170.5645473209893,35382900
2020-04-07,1116.1195068359375,1188.7126454919335,1079.8229375079395,1156.9531473299353,68562800
2020-04-08,1038.9893798828125,1116.1195958566457,1038.9893798828125,1116.1195958566457,57568300
2020-04-09,1034.4520263671875,1066.2115184047766,984.5442531652618,1038.9890966582718,58108500
2020-04-13,998.1556396484375,1057.1375638094814,998.1556396484375,1034.452208362926,39794600
2020-04-14,1075.285888671875,1079.822959932094,1007.2298197685917,1007.2298197685917,42772000
2020-04-15,1097.97119140625,1129.7306886783317,1075.285836211906,1088.8970493285124,50981100
2020-04-16,1038.9893798828125,1097.9713097451556,1029.9152368270675,1079.8230236336653,42548300
2020-04-17,1084.360107421875,1097.9713221593881,1061.67474952602,1061.67474952602,70564600
2020-04-20,1088.897216796875,1120.6567189534505,1075.286001586914,1088.897216796875,44882900
2020-04-21,1097.97119140625,1111.5824045228565,1048.0634099786932,1084.3599782896435,34694200
2020-04-22,1134.2677001953125,1170.5642666015624,1070.748708984375,1097.9711337890624,66130900
2020-04-23,1147.8790283203125,1166.0273133530447,1116.1195295130312,1147.8790283203125,51439800
2020-04-24,1138.8048095703125,1147.8789514792393,1129.7306676613857,1134.267738615849,43175900
2020-04-27,1206.8609619140625,1206.8609619140625,1138.8048926331944,1156.9531777747593,38936000
2020-04-28,1311.2135009765625,1311.2135009765625,1197.7867275356834,1220.4720822238592,61167100
2020-04-29,1333.89892578125,1342.9730681335034,1311.2135699006164,1315.7506410767432,52010200
2020-04-30,1306.6766357421875,1361.1214955647786,1283.9912774827744,1333.8990656534831,53666000
2020-05-04,1252.2315673828125,1293.0652054496434,1225.0091420049253,1270.3798509680705,46895400
2020-05-05,1234.08349609375,1288.5283562155332,1229.5464244169348,1274.9171411850873,17606400
2020-05-06,1274.9169921875,1283.9911344806494,1234.0833518683273,1252.2316364546264,55190700
2020-05-08,1270.3800048828125,1306.676576450893,1252.2317190987724,1274.9170763288225,37146000
2020-05-11,1256.7686767578125,1283.9911029691732,1256.7686767578125,1279.4540319339465,33331300
2020-05-12,1256.7686767578125,1288.5281740044,1234.0833215816788,1256.7686767578125,30687000
2020-05-13,1270.3800048828125,1274.9170763288225,1229.5463618687222,1270.3800048828125,20203800
2020-05-14,1270.3800048828125,1270.3800048828125,1243.1575762067523,1270.3800048828125,35697000
2020-05-15,1270.3800048828125,1270.3800048828125,1243.1575762067523,1270.3800048828125,25213800
2020-05-18,1270.3800048828125,1270.3800048828125,1252.2317190987724,1270.3800048828125,17406600
2020-05-19,1261.3057861328125,1274.9169996522314,1252.2316437865334,1270.3799284790919,38331600
2020-05-20,1215.9351806640625,1270.3800394997668,1193.2498228158524,1270.3800394997668,50884000
2020-05-26,1202.3238525390625,1234.0833505306605,1197.7867813974058,1229.5462793890035,35300400
2020-05-27,1197.786865234375,1215.9351510712595,1188.7127223159328,1206.8610081528172,22108500
2020-05-28,1229.54638671875,1238.6205297941651,1193.2498144170895,1215.9351721056273,35733300
2020-05-29,1283.9910888671875,1324.8247277357555,1229.5462370424304,1234.083308027827,206001100
2020-06-02,1274.7869873046875,1311.603940006628,1214.9594391640344,1256.3785109537173,63506700
2020-06-03,1302.399658203125,1311.603896070285,1274.7869446016452,1283.9911824688052,62660000
2020-06-04,1297.797607421875,1325.4103224734042,1288.5933690713653,1325.4103224734042,34757300
2020-06-05,1297.797607421875,1316.2060841228945,1274.7870115456005,1297.797607421875,22870400
2020-06-08,1311.6038818359375,1325.4102384868422,1302.3996440686678,1302.3996440686678,23174600
2020-06-09,1297.797607421875,1334.614560823914,1288.5933690713653,1311.6039649476395,28018500
2020-06-10,1353.02294921875,1399.044137967687,1288.593284970238,1297.7975227200254,61440900
2020-06-11,1307.001708984375,1371.4313706948724,1293.195352903554,1362.2271333076585,27319800
2020-06-12,1270.184814453125,1307.0017655966938,1242.5721010954483,1307.0017655966938,41876600
2020-06-15,1293.1953125,1307.0016681494662,1251.7762455516015,1279.3889568505338,25094000
2020-06-16,1311.6038818359375,1330.012357370477,1302.3996440686678,1302.3996440686678,18727900
2020-06-17,1316.2060546875,1334.6145309768358,1307.001816542832,1334.6145309768358,32750200
2020-06-18,1297.797607421875,1325.4103224734042,1288.5933690713653,1288.5933690713653,24563000
2020-06-19,1343.8187255859375,1343.8187255859375,1288.5932985070633,1311.603893123261,48608900
2020-06-22,1353.02294921875,1371.431424718325,1325.4102359693877,1325.4102359693877,20082300
2020-06-23,1320.80810546875,1353.0229373094512,1316.205986634364,1343.8186996406796,12054700
2020-06-24,1343.8187255859375,1343.8187255859375,1316.2060120465005,1320.80813096974,13277500
2020-06-25,1339.216552734375,1348.4207902102125,1316.205959044781,1348.4207902102125,8121400
2020-06-26,1330.012451171875,1343.8188087964966,1316.2060935472534,1343.8188087964966,14323700
2020-06-29,1325.410400390625,1339.2167587280273,1316.2061614990234,1330.0125198364258,13293100
2020-06-30,1343.8187255859375,1362.2272012788956,1320.80813096974,1325.4102498929794,39455800
2020-07-01,1348.4210205078125,1362.2273790795648,1339.2167814599777,1353.02314003173,15494600
2020-07-02,1376.0335693359375,1380.6356882969271,1343.8187366090092,1348.4208555699988,31753200
2020-07-03,1376.0335693359375,1389.8399262189066,1362.2272124529682,1376.0335693359375,9003800
2020-07-06,1408.248291015625,1408.248291015625,1371.4313422309028,1376.0334608289932,31247600
2020-07-07,1394.442138671875,1422.05485428914,1376.0336615936985,1408.2484964805076,25055700
2020-07-08,1399.044189453125,1403.6463084973786,1380.6357132761102,1380.6357132761102,18521200
2020-07-09,1408.248291015625,1417.4525282118057,1389.839816623264,1403.6461724175347,33397400
2020-07-10,1353.02294921875,1408.2483757174746,1353.02294921875,1408.2483757174746,31067400
2020-07-13,1343.8187255859375,1376.0335580486142,1339.216606662698,1362.2272012788956,18842500
2020-07-14,1385.23779296875,1389.8399118822674,1343.818722747093,1343.818722747093,31936900
2020-07-15,1389.8399658203125,1403.646323096673,1385.2378467281922,1385.2378467281922,26236800
2020-07-16,1366.8292236328125,1399.0440538194446,1353.0228678385417,1389.839816623264,24543800
2020-07-17,1348.4210205078125,1380.6358571752346,1334.6146619360602,1366.8294986034823,17736000
2020-07-20,1366.8292236328125,1366.8292236328125,1348.4207492404514,1348.4207492404514,19394400
2020-07-21,1399.044189453125,1560.1183560020045,1357.6251180548418,1376.0335942318566,420160800
2020-07-22,1449.66748046875,1509.4950272817462,1399.0441716269843,1412.8505285838294,365930700
2020-07-23,1486.484375,1523.3013254643963,1449.6674245356037,1449.6674245356037,378713700
2020-07-24,1445.0654296875,1504.8929793242435,1389.8399992535828,1472.6781449044586,210299200
2020-07-27,1426.65673828125,1481.8821604082661,1408.2482642389114,1417.4525012600807,108755400
2020-07-28,1394.442138671875,1445.0654506368605,1389.8400194023309,1426.656973558684,72817700
2020-07-29,1403.646240234375,1431.2589531570184,1394.442002593494,1403.646240234375,87768200
2020-07-30,1440.463134765625,1449.6673720484723,1408.248304275659,1408.248304275659,104773100
2020-08-03,1435.861083984375,1458.8716782789963,1353.022944523738,1449.667440561148,87572700
2020-08-04,1449.66748046875,1458.8717184399802,1435.861123511905,1458.8717184399802,37390200
2020-08-05,1486.484375,1509.4949690402477,1435.861068111455,1435.861068111455,118886200
2020-08-06,1472.677978515625,1504.8928092956544,1472.677978515625,1486.484334564209,93925600
2020-08-07,1454.2696533203125,1481.882368256774,1449.6675341642356,1472.6781299446202,32217900
2020-08-10,1481.8822021484375,1486.48432078865,1458.8716089473746,1472.6779648680124,34923100
2020-08-11,1472.677978515625,1491.0864532470703,1472.677978515625,1486.484334564209,21846900
2020-08-12,1486.484375,1491.0864938080495,1472.6780185758514,1491.0864938080495,46451800
2020-08-13,1495.688720703125,1495.688720703125,1481.88236328125,1491.0866015625,45146800
2020-08-14,1495.688720703125,1500.29083984375,1486.484482421875,1495.688720703125,30761900
2020-08-18,1491.0865478515625,1500.2907858012634,1477.280190927011,1495.688666826413,35788100
2020-08-19,1477.2802734375,1500.2908695969627,1477.2802734375,1500.2908695969627,24769400
2020-08-24,1472.677978515625,1491.0864532470703,1458.871622467041,1481.8822158813477,24237900
2020-08-25,1491.0865478515625,1491.0865478515625,1468.07595297731,1472.6780719521605,40737100
2020-08-26,1463.4737548828125,1495.6885859651386,1463.4737548828125,1491.086467239092,31078500
2020-08-27,1486.484375,1491.0864938080495,1472.6780185758514,1477.2801373839009,22442600
2020-08-28,1481.8822021484375,1495.688558069075,1472.6779648680124,1486.48432078865,16439300
2020-08-31,1454.2696533203125,1486.484487412851,1454.2696533203125,1477.2802491006971,46202700
2020-09-01,1468.075927734375,1477.2801655258131,1454.2695710472178,1458.8716899429369,17692900
2020-09-02,1472.677978515625,1481.8822158813477,1458.871622467041,1481.8822158813477,22441400
2020-09-03,1468.075927734375,1481.8822844215322,1458.8716899429369,1481.8822844215322,24605200
2020-09-04,1463.4737548828125,1468.075873608859,1431.2589238004864,1463.4737548828125,33556900
2020-09-07,1472.677978515625,1472.677978515625,1449.6673851013184,1458.871622467041,17009800
2020-09-08,1454.2696533203125,1472.6781299446202,1454.2696533203125,1472.6781299446202,9604300
2020-09-09,1431.259033203125,1458.8717476700663,1426.6569141253015,1454.2696285922427,28690100
2020-09-10,1362.227294921875,1426.6569642762881,1353.0230564426731,1426.6569642762881,82214600
2020-09-11,1449.66748046875,1454.269599454365,1297.7975539434524,1307.0017919146826,38160300
2020-09-14,1463.4737548828125,1472.6779923349056,1445.0652799786262,1463.4737548828125,29711700
2020-09-15,1422.054931640625,1463.4740073194782,1412.85069260088,1463.4740073194782,26859400
2020-09-16,1417.45263671875,1440.4632314706778,1403.6462798675934,1422.0547556691356,9081800
2020-09-17,1394.442138671875,1431.2590928282282,1376.0336615936985,1417.4527350195958,18504500
2020-09-18,1422.054931640625,1422.054931640625,1380.6358559617718,1399.0443340412621,27388900
2020-09-21,1380.6356201171875,1422.054688720703,1366.8292639160156,1422.054688720703,13841800
2020-09-22,1339.216552734375,1362.227146423969,1325.4101965206185,1343.8186714722938,30309700
2020-09-23,1408.248291015625,1408.248291015625,1343.818630642361,1348.4207492404514,26996700
2020-09-24,1394.442138671875,1399.0442579414191,1357.6251845155218,1380.6357808632426,23564800
2020-09-25,1454.2696533203125,1458.8717724763894,1376.0336276670046,1399.0442234473892,35804500
2020-09-28,1403.646240234375,1458.871666079662,1403.646240234375,1454.2695472592213,17599100
2020-09-29,1389.8399658203125,1435.8611567415148,1389.8399658203125,1408.2484421887934,22775100
2020-09-30,1426.65673828125,1454.269449344758,1394.4419087071572,1394.4419087071572,30404800
2020-10-01,1481.8822021484375,1518.6991512701377,1472.6779648680124,1472.6779648680124,84701900
2020-10-02,1445.0654296875,1495.6887409185906,1422.0548336733677,1491.0866217157643,37452400
2020-10-05,1440.463134765625,1472.677965255591,1435.8610161242013,1454.2694906898962,14393000
2020-10-06,1440.463134765625,1454.2694906898962,1435.8610161242013,1454.2694906898962,14093100
2020-10-07,1463.4737548828125,1463.4737548828125,1435.861042526533,1440.4631612525795,18601400
2020-10-08,1472.677978515625,1472.677978515625,1440.4631477355956,1463.4737411499023,16693400
2020-10-09,1445.0654296875,1463.4739064988057,1440.4633104846735,1458.8717872959792,14912300
2020-10-12,1454.2696533203125,1468.0760107885433,1440.4632958520817,1458.8717724763894,18457000
2020-10-13,1458.87158203125,1458.87158203125,1440.4631078100354,1454.2694634759464,15181500
2020-10-14,1463.4737548828125,1477.2801110609523,1440.4631612525795,1458.8716361567658,38990400
2020-10-15,1435.861083984375,1468.075915996845,1435.861083984375,1463.4737971379207,23355700
2020-10-16,1426.65673828125,1440.463093813004,1417.4525012600807,1431.2588567918347,20957300
2020-10-19,1445.0654296875,1458.8717872959792,1431.2590720790206,1445.0654296875,27999500
2020-10-20,1440.463134765625,1468.0758466141674,1435.8610161242013,1454.2694906898962,31977500
2020-10-21,1440.463134765625,1449.6673720484723,1440.463134765625,1449.6673720484723,18320700
2020-10-22,1454.2696533203125,1454.2696533203125,1440.4632958520817,1445.0654150081587,22801100
2020-10-23,1458.87158203125,1463.4737005865536,1445.065226365339,1463.4737005865536,13897500
2020-10-26,1422.054931640625,1463.4740073194782,1417.4528121207525,1463.4740073194782,29947600
2020-10-27,1403.646240234375,1431.2589531570184,1394.442002593494,1422.0547155161373,35680300
2020-11-02,1376.0335693359375,1412.8505210238554,1357.6250934919783,1408.2484020628658,58395800
2020-11-03,1357.6251220703125,1385.2378364175054,1348.4208839545815,1380.63571735964,42358100
2020-11-04,1339.216552734375,1371.4313838998066,1339.216552734375,1357.6250276860503,38146400
2020-11-05,1380.6356201171875,1389.8398575846354,1357.6250264485677,1371.4313826497396,45161400
2020-11-06,1394.442138671875,1408.2484964805076,1380.6357808632426,1389.8400194023309,52447500
2020-11-09,1362.227294921875,1399.0442488386825,1353.0230564426731,1394.4421295990815,68198900
2020-11-10,1376.0335693359375,1422.054758945835,1371.4314503749476,1408.2484020628658,62694100
2020-11-11,1353.02294921875,1399.044137967687,1353.02294921875,1399.044137967687,63661600
2020-11-12,1366.8292236328125,1376.0334608289932,1357.624986436632,1357.624986436632,38384100
2020-11-13,1376.0335693359375,1376.0335693359375,1366.829331413958,1371.4314503749476,12767200
2020-11-16,1371.4315185546875,1394.4421145035917,1362.2272801751258,1385.23787612403,33134800
2020-11-17,1380.6356201171875,1389.8398575846354,1376.0335013834635,1385.2377388509115,33292200
2020-11-18,1385.23779296875,1394.4420307957848,1376.0335551417152,1385.23779296875,35735900
2020-11-19,1376.0335693359375,1389.8399262189066,1376.0335693359375,1385.237807257917,33518700
2020-11-20,1376.0335693359375,1389.8399262189066,1376.0335693359375,1385.237807257917,18059200
2020-11-23,1376.0335693359375,1385.237807257917,1371.4314503749476,1376.0335693359375,33386700
2020-11-24,1366.8292236328125,1385.2376980251736,1362.2271050347222,1376.0334608289932,55053900
2020-11-25,1353.02294921875,1371.431424718325,1353.02294921875,1366.829305843431,32909400
2020-11-26,1371.4315185546875,1371.4315185546875,1353.0230417955643,1357.625160985345,31101300
2020-11-27,1362.227294921875,1380.6357718802788,1362.227294921875,1380.6357718802788,40326700
2020-11-30,1385.23779296875,1385.23779296875,1325.4102470930231,1371.4314362281975,146595800
2020-12-01,1366.8292236328125,1389.839816623264,1348.4207492404514,1385.2376980251736,46698600
2020-12-02,1376.0335693359375,1380.6356882969271,1357.6250934919783,1380.6356882969271,45553200
2020-12-03,1348.4210205078125,1385.2379766991521,1339.2167814599777,1380.6358571752346,71615300
2020-12-04,1363.2081298828125,1377.0712634070444,1344.7239518505032,1353.9660408666577,33404600
2020-12-07,1372.4501953125,1400.1764618844695,1367.8291508838383,1386.3133285984848,65984300
2020-12-08,1363.2081298828125,1390.9343969312765,1358.5870853747351,1386.3133524231991,61017900
2020-12-10,1367.829345703125,1386.3135260504646,1363.2083006162902,1377.0714358767948,50894900
2020-12-11,1353.9661865234375,1377.0714115494347,1353.9661865234375,1377.0714115494347,40746500
2020-12-14,1372.4501953125,1372.4501953125,1349.344973169192,1353.9660175978534,25148000
2020-12-15,1372.4501953125,1377.0712397411614,1358.587062026515,1372.4501953125,23441200
2020-12-16,1427.90283203125,1469.4922349059466,1367.8292501011329,1381.6923843926984,152710000
2020-12-17,1423.28173828125,1451.0080059101056,1414.0396490716316,1432.5238274908686,99783300
2020-12-18,1423.28173828125,1432.5238274908686,1404.797559862013,1423.28173828125,55796800
2020-12-21,1427.90283203125,1437.1449215589605,1414.0396977396845,1427.90283203125,60691700
2020-12-22,1390.9344482421875,1427.9028056705513,1386.313403563642,1423.2817609920057,46819400
2020-12-23,1353.9661865234375,1409.4187265858309,1344.7240965130386,1404.7976815806314,40311000
2020-12-28,1386.3133544921875,1390.9343990071613,1344.7239538574217,1353.9660428873697,28002400
2020-12-29,1377.0712890625,1390.9344228450084,1363.2081552799916,1386.313378250839,26060300
2020-12-30,1367.829345703125,1386.3135260504646,1363.2083006162902,1377.0714358767948,24632300
2021-01-04,1363.2081298828125,1386.3133524231991,1358.5870853747351,1386.3133524231991,20906300
2021-01-05,1358.587158203125,1372.4502924705039,1349.3450686915392,1363.208202958918,34835700
2021-01-06,1386.3133544921875,1395.5554435221354,1344.7239538574217,1358.5870874023437,71557400
2021-01-07,1372.4501953125,1418.6606395991162,1372.4501953125,1400.1764618844695,42590000
2021-01-08,1381.6923828125,1386.3134275710702,1372.4502932953596,1386.3134275710702,26719000
2021-01-11,1626.6077880859375,1695.9234608736906,1381.6924109025435,1381.6924109025435,563868500
2021-01-12,1552.6710205078125,1811.4495239257812,1548.0499758039202,1663.5760934012278,730883800
2021-01-13,1446.386962890625,1585.018301186851,1446.386962890625,1571.1551673572285,318606200
2021-01-14,1474.1131591796875,1515.7025586549764,1386.3133158429664,1446.386892862828,272061900
2021-01-15,1520.32373046875,1552.671043882979,1497.2185066014438,1501.839551374905,215382800
2021-01-18,1534.186767578125,1589.639301346009,1497.2184117328688,1529.565723097468,215422400
2021-01-19,1464.8712158203125,1552.6710678726342,1464.8712158203125,1543.4289781829161,83675200
2021-01-20,1469.4921875,1524.9447228773583,1451.0080090408803,1524.9447228773583,60163400
2021-01-21,1529.5657958984375,1571.1551982038332,1474.1132594912435,1478.734304191843,161395300
2021-01-22,1492.597412109375,1552.6709921633126,1474.1132336312403,1538.8078583047115,102447800
2021-01-25,1483.3553466796875,1497.2184807608062,1418.660720967801,1492.5974360670998,70622700
2021-01-26,1427.90283203125,1497.2185034890776,1418.6607425035397,1483.3553691975121,79451300
2021-01-27,1395.5555419921875,1441.765990402525,1367.8292729459852,1427.9028558794237,73126300
2021-01-28,1400.1766357421875,1446.387085766682,1372.4503657274906,1386.3135007348392,80221200
2021-01-29,1353.9661865234375,1432.5239516118281,1344.7240965130386,1409.4187265858309,79625700
2021-02-01,1377.0712890625,1400.1765120333473,1312.3766647441275,1340.1029323091443,71988500
2021-02-02,1404.797607421875,1441.7659655119244,1377.071338854338,1395.5555178993627,73428200
2021-02-03,1441.7659912109375,1455.629125741812,1409.418677305564,1409.418677305564,58843900
2021-02-04,1427.90283203125,1469.4922349059466,1414.0396977396845,1460.2501453782363,41055300
2021-02-05,1469.4921875,1474.1132321147797,1423.2817413522012,1451.0080090408803,45768600
2021-02-08,1451.0079345703125,1483.3552452135998,1437.1448014374753,1474.113156458375,30326700
2021-02-09,1404.797607421875,1469.4922340794615,1386.3134283768504,1469.4922340794615,48636900
2021-02-10,1409.4185791015625,1418.6606681448516,1390.9344010149846,1404.797534579918,25973600
2021-02-11,1409.4185791015625,1418.6606681448516,1390.9344010149846,1414.039623623207,27319000
2021-02-15,1409.4185791015625,1427.9027571881404,1404.797534579918,1418.6606681448516,21673000
2021-02-16,1409.4185791015625,1423.2817126664959,1400.1764900582737,1423.2817126664959,15732600
2021-02-17,1400.1766357421875,1414.0397707495358,1386.3135007348392,1409.4187257470865,32963400
2021-02-18,1377.0712890625,1409.4186012216862,1377.0712890625,1409.4186012216862,34834700
2021-02-19,1464.8712158203125,1487.9764400446077,1400.1765879922862,1400.1765879922862,152425200
2021-02-22,1451.0079345703125,1483.3552452135998,1441.7658458150877,1474.113156458375,66610200
2021-02-23,1423.28173828125,1451.0080059101056,1418.6606936764408,1446.3869613052964,34042400
2021-02-24,1390.9344482421875,1432.5238503490968,1386.313403563642,1423.2817609920057,72954800
2021-02-25,1386.3133544921875,1409.4185770670572,1386.3133544921875,1400.1764880371093,52390100
2021-02-26,1358.587158203125,1400.1765610052616,1358.587158203125,1377.071337226297,133986100
2021-03-01,1404.797607421875,1409.4186521831311,1372.4502940930818,1377.071338854338,58528000
2021-03-02,1432.5238037109375,1451.0079818233366,1404.7975365423388,1414.0396255985384,58307000
2021-03-03,1432.5238037109375,1446.386937295237,1414.0396255985384,1441.765892767137,48819600
2021-03-04,1437.1448974609375,1455.629076206416,1414.0396740290896,1432.523852774568,67889800
2021-03-05,1437.1448974609375,1441.7659421473072,1427.9028080881985,1437.1448974609375,35614600
2021-03-08,1437.1448974609375,1451.0080315200464,1432.523852774568,1437.1448974609375,31401200
2021-03-09,1427.90283203125,1446.3870110866708,1418.6607425035397,1441.7659663228155,38671000
2021-03-10,1464.8712158203125,1469.4922606651717,1432.5239019062994,1441.7659915960173,40133700
2021-03-12,1474.1131591796875,1492.5973367242605,1464.871070407401,1469.4921147935443,71273800
2021-03-15,1464.8712158203125,1492.5974848894668,1460.2501709754536,1483.3553951997487,43715300
2021-03-16,1464.8712158203125,1474.1133055100306,1455.6291261305946,1469.4922606651717,22390500
2021-03-17,1469.4921875,1487.9763659591194,1469.4921875,1474.1132321147797,30764600
2021-03-18,1455.629150390625,1483.355419921875,1451.00810546875,1478.734375,19222800
2021-03-19,1483.3553466796875,1501.8395254545123,1446.386989130038,1455.6290785174504,99339900
2021-03-22,1478.734375,1511.081689453125,1469.49228515625,1501.839599609375,29442900
2021-03-23,1455.629150390625,1478.734375,1437.144970703125,1474.113330078125,37466600
2021-03-24,1409.4185791015625,1451.0079797963626,1404.797534579918,1451.0079797963626,34585300
2021-03-25,1469.4921875,1474.1132321147797,1404.7975628930817,1409.4186075078615,36607700
2021-03-26,1460.2501220703125,1469.4922114505043,1441.7659433099288,1469.4922114505043,11780400
2021-03-29,1423.28173828125,1464.8711397245334,1414.0396490716316,1460.2500951197242,30661700
2021-03-30,1423.28173828125,1451.0080059101056,1414.0396490716316,1432.5238274908686,23063900
2021-03-31,1451.0079345703125,1451.0079345703125,1400.1764464165756,1423.2816683046378,22300400
2021-04-01,1432.5238037109375,1451.0079818233366,1423.281714654738,1451.0079818233366,17604600
2021-04-05,1432.5238037109375,1460.2500708795365,1432.5238037109375,1446.386937295237,14155000
2021-04-06,1437.1448974609375,1446.3869868336767,1427.9028080881985,1432.523852774568,23411100
2021-04-07,1432.5238037109375,1441.765892767137,1427.9027591828378,1441.765892767137,15104900
2021-04-08,1446.386962890625,1451.0080075004992,1432.5238290610025,1432.5238290610025,17501800
2021-04-09,1432.5238037109375,1451.0079818233366,1418.6606701266383,1451.0079818233366,28744400
2021-04-12,1395.5555419921875,1432.5239007204573,1395.5555419921875,1432.5239007204573,14682200
2021-04-13,1377.0712890625,1395.5554674391778,1372.4502444683305,1395.5554674391778,22230800
2021-04-14,1381.6923828125,1386.3134275710702,1372.4502932953596,1372.4502932953596,23625400
2021-04-15,1400.1766357421875,1400.1766357421875,1372.4503657274906,1381.6924557323896,15550100
2021-04-16,1381.6923828125,1395.5555170882108,1372.4502932953596,1390.9344723296404,25365600
2021-04-19,1381.6923828125,1386.3134275710702,1377.0713380539298,1386.3134275710702,9322500
2021-04-20,1381.6923828125,1395.5555170882108,1372.4502932953596,1381.6923828125,14811000
2021-04-21,1381.6923828125,1390.9344723296404,1381.6923828125,1381.6923828125,8530700
2021-04-22,1377.0712890625,1395.5554674391778,1377.0712890625,1390.9344228450084,11533000
2021-04-23,1386.3133544921875,1390.9343990071613,1377.0712654622396,1377.0712654622396,15203100
2021-04-26,1372.4501953125,1386.3133285984848,1372.4501953125,1377.0712397411614,10788100
2021-04-27,1363.2081298828125,1381.6923079151218,1363.2081298828125,1372.4502188989673,18573600
2021-04-28,1358.587158203125,1367.8292477147108,1358.587158203125,1358.587158203125,19011800
2021-04-29,1358.587158203125,1367.8292477147108,1353.9661134473322,1358.587158203125,10495400
2021-04-30,1330.86083984375,1363.2081519232856,1330.86083984375,1358.5871073404949,33231500
2021-05-03,1326.23974609375,1353.966012562609,1321.6187016822735,1340.1028793281794,15108800
2021-05-04,1358.587158203125,1363.208202958918,1330.8608896683675,1335.4819344241603,16904400
2021-05-05,1335.4820556640625,1363.2083267159117,1335.4820556640625,1358.5872815406035,18379900
2021-05-06,1349.344970703125,1349.344970703125,1335.4818374424765,1340.1028818626926,26802700
2021-05-07,1349.344970703125,1353.966015123341,1335.4818374424765,1340.1028818626926,20893200
2021-05-10,1358.587158203125,1358.587158203125,1340.1029791799533,1353.9661134473322,18464900
2021-05-11,1335.4820556640625,1363.2083267159117,1330.8610104887543,1358.5872815406035,23113700
2021-05-17,1349.344970703125,1353.966015123341,1330.8607930222604,1344.723926282909,31595500
2021-05-18,1340.1029052734375,1353.9660387762663,1326.2397717706087,1340.1029052734375,18704800
2021-05-19,1335.4820556640625,1340.1031008393707,1321.618920138138,1335.4820556640625,22644700
2021-05-20,1349.344970703125,1367.8291483839898,1330.8607930222604,1330.8607930222604,26107300
2021-05-21,1358.587158203125,1363.208202958918,1340.1029791799533,1353.9661134473322,10921100
2021-05-24,1340.1029052734375,1363.208127778152,1340.1029052734375,1363.208127778152,9693700
2021-05-25,1349.344970703125,1353.966015123341,1330.8607930222604,1340.1028818626926,22179100
2021-05-27,1312.376708984375,1353.9661117338799,1312.376708984375,1349.3450669839349,162541000
2021-05-28,1330.86083984375,1330.86083984375,1307.7556169297961,1321.6187506781685,24377200
2021-05-31,1340.1029052734375,1340.1029052734375,1312.3766382677802,1335.4818607724947,24095700
2021-06-02,1335.4820556640625,1349.3451911899872,1326.2399653134462,1344.7241460146788,30212300
2021-06-03,1386.3133544921875,1386.3133544921875,1335.4818648274738,1340.102909342448,44274700
2021-06-04,1372.4501953125,1386.3133285984848,1344.7239287405303,1386.3133285984848,23701700
2021-06-07,1381.6923828125,1381.6923828125,1349.3450695025083,1372.4502932953596,16701100
2021-06-08,1365.6807861328125,1384.517762493265,1356.2622979525863,1375.099274313039,17121600
2021-06-09,1356.262451171875,1375.0994296603733,1351.5532065497505,1365.680940416124,13979800
2021-06-10,1356.262451171875,1365.680940416124,1346.843961927626,1356.262451171875,20588200
2021-06-11,1365.6807861328125,1365.6807861328125,1351.553053862473,1356.2622979525863,14598700
2021-06-14,1351.55322265625,1370.390201369229,1346.8439779780051,1356.2624673344947,18638300
2021-06-15,1365.6807861328125,1365.6807861328125,1346.84380977236,1360.9715420426994,23112800
2021-06-16,1342.1346435546875,1365.6808653714363,1342.1346435546875,1360.9716210080865,12235400
2021-06-17,1323.2977294921875,1351.5531970258285,1323.2977294921875,1342.1347078479482,21227200
