Date,"('Open', 'KLBF.JK')","('High', 'KLBF.JK')","('Low', 'KLBF.JK')","('Close', 'KLBF.JK')","('Volume', 'KLBF.JK')",Next_Day_Close
2020-04-01,1088.8970711507511,1170.5643514870574,1043.5263598528031,1057.1375732421875,111236300,1166.02734375
2020-04-02,1088.8971303501946,1166.02734375,1007.22984557393,1166.02734375,63583600,1134.267822265625
2020-04-03,1170.5643925781249,1179.6385351562499,1116.119537109375,1134.267822265625,59542900,1152.416259765625
2020-04-06,1170.5645473209893,1170.5645473209893,1111.5826127660557,1152.416259765625,35382900,1116.11962890625
2020-04-07,1156.953273866235,1188.7127755017784,1079.823055608486,1116.11962890625,68562800,1038.9892578125
2020-04-08,1116.119464724345,1116.119464724345,1038.9892578125,1038.9892578125,57568300,1034.452392578125
2020-04-09,1038.9894644753974,1066.2118958590324,984.5446017081277,1034.452392578125,58108500,998.1556396484375
2020-04-13,1034.452208362926,1057.1375638094814,998.1556396484375,998.1556396484375,39794600,1075.285888671875
2020-04-14,1007.2298197685917,1079.822959932094,1007.2298197685917,1075.285888671875,42772000,1097.97119140625
2020-04-15,1088.8970493285124,1129.7306886783317,1075.285836211906,1097.97119140625,50981100,1038.9892578125
2020-04-16,1079.8228967658297,1097.9711807450874,1029.9151158228713,1038.9892578125,42548300,1084.3599853515625
2020-04-17,1061.6746300094796,1097.9711985568122,1061.6746300094796,1084.3599853515625,70564600,1088.8970947265625
2020-04-20,1088.8970947265625,1120.656593322754,1075.2858810424805,1088.8970947265625,44882900,1097.97119140625
2020-04-21,1084.3599782896435,1111.5824045228565,1048.0634099786932,1097.97119140625,34694200,1134.267822265625
2020-04-22,1097.971251953125,1170.5643925781249,1070.7488242187499,1134.267822265625,66130900,1147.8790283203125
2020-04-23,1147.8790283203125,1166.0273133530447,1116.1195295130312,1147.8790283203125,51439800,1138.8050537109375
2020-04-24,1134.2679817838023,1147.879197565208,1129.730909856667,1138.8050537109375,43175900,1206.861083984375
2020-04-27,1156.9532947970513,1206.861083984375,1138.8050078198426,1206.861083984375,38936000,1311.2137451171875
2020-04-28,1220.4723094689393,1311.2137451171875,1197.7869505568772,1311.2137451171875,61167100,1333.89892578125
2020-04-29,1315.7506410767432,1342.9730681335034,1311.2135699006164,1333.89892578125,52010200,1306.6763916015625
2020-04-30,1333.898816426595,1361.1212412516277,1283.991037580702,1306.6763916015625,53666000,1252.231689453125
2020-05-04,1270.3799748075182,1293.0653315005095,1225.0092614215355,1252.231689453125,46895400,1234.08349609375
2020-05-05,1274.9171411850873,1288.5283562155332,1229.5464244169348,1234.08349609375,17606400,1274.917236328125
2020-05-06,1252.231876251112,1283.9913803589302,1234.0835881895018,1274.917236328125,55190700,1270.3798828125
2020-05-08,1274.9169538225447,1306.676450892857,1252.2315987723214,1270.3798828125,37146000,1256.768798828125
2020-05-11,1279.454156207694,1283.9912276836078,1256.768798828125,1256.768798828125,33331300,1256.768798828125
2020-05-12,1256.768798828125,1288.5282991595216,1234.083441448556,1256.768798828125,30687000,1270.3798828125
2020-05-13,1270.3798828125,1274.9169538225447,1229.546243722098,1270.3798828125,20203800,1270.3798828125
2020-05-14,1270.3798828125,1270.3798828125,1243.157456752232,1270.3798828125,35697000,1270.3798828125
2020-05-15,1270.3798828125,1270.3798828125,1243.157456752232,1270.3798828125,25213800,1270.3798828125
2020-05-18,1270.3798828125,1270.3798828125,1252.2315987723214,1270.3798828125,17406600,1261.3057861328125
2020-05-19,1270.3799284790919,1274.9169996522314,1252.2316437865334,1261.3057861328125,38331600,1215.93505859375
2020-05-20,1270.3799119636194,1270.3799119636194,1193.249703022971,1215.93505859375,50884000,1202.32373046875
2020-05-26,1229.5461545548349,1234.083225235849,1197.7866597877357,1202.32373046875,35300400,1197.7867431640625
2020-05-27,1206.8608851577296,1215.9350271513968,1188.7126011703954,1197.7867431640625,22108500,1229.5462646484375
2020-05-28,1215.9350513866468,1238.6204068229647,1193.2496959503287,1229.5462646484375,35733300,1283.9910888671875
2020-05-29,1234.083308027827,1324.8247277357555,1229.5462370424304,1283.9910888671875,206001100,1274.7869873046875
2020-06-02,1256.3785109537173,1311.603940006628,1214.9594391640344,1274.7869873046875,63506700,1302.3995361328125
2020-06-03,1283.9910621238682,1311.6037731372846,1274.786825119396,1302.3995361328125,62660000,1297.7977294921875
2020-06-04,1325.4104471409573,1325.4104471409573,1288.593490275931,1297.7977294921875,34757300,1297.7977294921875
2020-06-05,1297.7977294921875,1316.2062079247007,1274.787131451546,1297.7977294921875,22870400,1311.603759765625
2020-06-08,1302.399522854989,1325.4101151315788,1302.399522854989,1311.603759765625,23174600,1297.7977294921875
2020-06-09,1311.6040883165724,1334.6146863572142,1288.593490275931,1297.7977294921875,28018500,1353.02294921875
2020-06-10,1297.7975227200254,1399.044137967687,1288.593284970238,1353.02294921875,61440900,1307.0018310546875
2020-06-11,1362.2272605358714,1371.4314987827354,1293.1954736843913,1307.0018310546875,27319800,1270.184814453125
2020-06-12,1307.0017655966938,1307.0017655966938,1242.5721010954483,1270.184814453125,41876600,1293.195556640625
2020-06-15,1279.3891983846752,1307.0019148965746,1251.7764818727758,1293.195556640625,25094000,1311.603759765625
2020-06-16,1302.399522854989,1330.0122335868969,1302.399522854989,1311.603759765625,18727900,1316.2059326171875
2020-06-17,1334.6144071992462,1334.6144071992462,1307.0016953261584,1316.2059326171875,32750200,1297.7977294921875
2020-06-18,1288.593490275931,1325.4104471409573,1288.593490275931,1297.7977294921875,24563000,1343.81884765625
2020-06-19,1311.6040122672302,1343.81884765625,1288.5934155607877,1343.81884765625,48608900,1353.02294921875
2020-06-22,1325.4102359693877,1371.431424718325,1325.4102359693877,1353.02294921875,20082300,1320.8082275390625
2020-06-23,1343.8188238376524,1353.0230623570883,1316.2061082793446,1320.8082275390625,12054700,1343.81884765625
2020-06-24,1320.8082509498074,1343.81884765625,1316.206131608519,1343.81884765625,13277500,1339.216552734375
2020-06-25,1348.4207902102125,1348.4207902102125,1316.205959044781,1339.216552734375,8121400,1330.012451171875
2020-06-26,1343.8188087964966,1343.8188087964966,1316.2060935472534,1330.012451171875,14323700,1325.41015625
2020-06-29,1330.0122748480903,1339.2165120442708,1316.2059190538196,1325.41015625,13293100,1343.81884765625
2020-06-30,1325.410370291096,1362.227325021404,1320.8082509498074,1343.81884765625,39455800,1348.4207763671875
2020-07-01,1353.0228950578605,1362.2271324392066,1339.2165389858415,1348.4207763671875,15494600,1376.0335693359375
2020-07-02,1348.4208555699988,1380.6356882969271,1343.8187366090092,1376.0335693359375,31753200,1376.0335693359375
2020-07-03,1376.0335693359375,1389.8399262189066,1362.2272124529682,1376.0335693359375,9003800,1408.2484130859375
2020-07-06,1376.0335801068475,1408.2484130859375,1371.4314611098346,1408.2484130859375,31247600,1394.4420166015625
2020-07-07,1408.2483732015778,1422.0547298015933,1376.0335411348751,1394.4420166015625,25055700,1399.044189453125
2020-07-08,1380.6357132761102,1403.6463084973786,1380.6357132761102,1399.044189453125,18521200,1408.2484130859375
2020-07-09,1403.6462940889246,1417.4526510799633,1389.8399370978861,1408.2484130859375,33397400,1353.02294921875
2020-07-10,1408.2483757174746,1408.2483757174746,1353.02294921875,1353.02294921875,31067400,1343.81884765625
2020-07-13,1362.227325021404,1376.0336830452698,1339.2167283149615,1343.81884765625,18842500,1385.2379150390625
2020-07-14,1343.8188411674626,1389.840034358129,1343.8188411674626,1385.2379150390625,31936900,1389.8399658203125
2020-07-15,1385.2378467281922,1403.646323096673,1385.2378467281922,1389.8399658203125,26236800,1366.8292236328125
2020-07-16,1389.839816623264,1399.0440538194446,1353.0228678385417,1366.8292236328125,24543800,1348.4207763671875
2020-07-17,1366.8292511298796,1380.6356072018984,1334.6144202951684,1348.4207763671875,17736000,1366.8292236328125
2020-07-20,1348.4207492404514,1366.8292236328125,1348.4207492404514,1366.8292236328125,19394400,1399.044189453125
2020-07-21,1376.0335942318566,1560.1183560020045,1357.6251180548418,1399.044189453125,420160800,1449.66748046875
2020-07-22,1412.8505285838294,1509.4950272817462,1399.0441716269843,1449.66748046875,365930700,1486.484375
2020-07-23,1449.6674245356037,1523.3013254643963,1449.6674245356037,1486.484375,378713700,1445.0653076171875
2020-07-24,1472.6780205015923,1504.8928522000647,1389.839881848378,1445.0653076171875,210299200,1426.6568603515625
2020-07-27,1417.4526225428428,1481.882287203881,1408.248384734123,1426.6568603515625,108755400,1394.4420166015625
2020-07-28,1426.6568486682652,1445.0653241349526,1389.8398977348907,1394.4420166015625,72817700,1403.646240234375
2020-07-29,1403.646240234375,1431.2589531570184,1394.442002593494,1403.646240234375,87768200,1440.463134765625
2020-07-30,1408.248304275659,1449.6673720484723,1408.248304275659,1440.463134765625,104773100,1435.861083984375
2020-08-03,1449.667440561148,1458.8716782789963,1353.022944523738,1435.861083984375,87572700,1449.66748046875
2020-08-04,1458.8717184399802,1458.8717184399802,1435.861123511905,1449.66748046875,37390200,1486.484375
2020-08-05,1435.861068111455,1509.4949690402477,1435.861068111455,1486.484375,118886200,1472.6781005859375
2020-08-06,1486.4844577789306,1504.8929340362547,1472.6781005859375,1472.6781005859375,93925600,1454.2696533203125
2020-08-07,1472.6781299446202,1481.882368256774,1449.6675341642356,1454.2696533203125,32217900,1481.88232421875
2020-08-10,1472.6780861801242,1486.4844432380628,1458.8717291221856,1481.88232421875,34923100,1472.6781005859375
2020-08-11,1486.4844577789306,1491.0865768432616,1472.6781005859375,1472.6781005859375,21846900,1486.484375
2020-08-12,1491.0864938080495,1491.0864938080495,1472.6780185758514,1486.484375,46451800,1495.688720703125
2020-08-13,1491.0866015625,1495.688720703125,1481.88236328125,1495.688720703125,45146800,1495.688720703125
2020-08-14,1495.688720703125,1500.29083984375,1486.484482421875,1495.688720703125,30761900,1491.08642578125
2020-08-18,1495.6885443793403,1500.2906629774307,1477.2800699869792,1491.08642578125,35788100,1477.2801513671875
2020-08-19,1500.2907456252433,1500.2907456252433,1477.2801513671875,1477.2801513671875,24769400,1472.6781005859375
2020-08-24,1481.8823387145994,1491.0865768432616,1458.8717433929442,1472.6781005859375,24237900,1491.08642578125
2020-08-25,1472.677951388889,1491.08642578125,1468.0758327907986,1491.08642578125,40737100,1463.4736328125
2020-08-26,1491.086342865566,1495.6884612077438,1463.4736328125,1463.4736328125,31078500,1486.484375
2020-08-27,1477.2801373839009,1491.0864938080495,1472.6780185758514,1486.484375,22442600,1481.88232421875
2020-08-28,1486.4844432380628,1495.6886812766886,1472.6780861801242,1481.88232421875,16439300,1454.2696533203125
2020-08-31,1477.2802491006971,1486.484487412851,1454.2696533203125,1454.2696533203125,46202700,1468.075927734375
2020-09-01,1458.8716899429369,1477.2801655258131,1454.2695710472178,1468.075927734375,17692900,1472.6781005859375
2020-09-02,1481.8823387145994,1481.8823387145994,1458.8717433929442,1472.6781005859375,22441400,1468.075927734375
2020-09-03,1481.8822844215322,1481.8822844215322,1458.8716899429369,1468.075927734375,24605200,1463.4736328125
2020-09-04,1463.4736328125,1468.0757511546776,1431.2588044172562,1463.4736328125,33556900,1472.6781005859375
2020-09-07,1458.8717433929442,1472.6781005859375,1449.6675052642822,1472.6781005859375,17009800,1454.2696533203125
2020-09-08,1472.6781299446202,1472.6781299446202,1454.2696533203125,1454.2696533203125,9604300,1431.259033203125
2020-09-09,1454.2696285922427,1458.8717476700663,1426.6569141253015,1431.259033203125,28690100,1362.227294921875
2020-09-10,1426.6569642762881,1426.6569642762881,1353.0230564426731,1362.227294921875,82214600,1449.66748046875
2020-09-11,1307.0017919146826,1454.269599454365,1297.7975539434524,1449.66748046875,38160300,1463.4736328125
2020-09-14,1463.4736328125,1472.6778694968552,1445.0651594437893,1463.4736328125,29711700,1422.0548095703125
2020-09-15,1463.4738816937195,1463.4738816937195,1412.8505713206664,1422.0548095703125,26859400,1417.45263671875
2020-09-16,1422.0547556691356,1440.4632314706778,1403.6462798675934,1417.45263671875,9081800,1394.4420166015625
2020-09-17,1417.4526109349215,1431.258967534937,1376.0335411348751,1394.4420166015625,18504500,1422.0548095703125
2020-09-18,1399.0442139461973,1422.0548095703125,1380.6357374469053,1422.0548095703125,27388900,1380.6356201171875
2020-09-21,1422.054688720703,1422.054688720703,1366.8292639160156,1380.6356201171875,13841800,1339.216552734375
2020-09-22,1343.8186714722938,1362.227146423969,1325.4101965206185,1339.216552734375,30309700,1408.2484130859375
2020-09-23,1348.4208661247703,1408.2484130859375,1343.8187471277574,1408.2484130859375,26996700,1394.4420166015625
2020-09-24,1380.635660001547,1399.0441354682343,1357.6250656681877,1394.4420166015625,23564800,1454.2696533203125
2020-09-25,1399.0442234473892,1458.8717724763894,1376.0336276670046,1454.2696533203125,35804500,1403.646240234375
2020-09-28,1454.2695472592213,1458.871666079662,1403.646240234375,1403.646240234375,17599100,1389.8399658203125
2020-09-29,1408.2484421887934,1435.8611567415148,1389.8399658203125,1389.8399658203125,22775100,1426.6568603515625
2020-09-30,1394.4420280210434,1454.269573777722,1394.4420280210434,1426.6568603515625,30404800,1481.88232421875
2020-10-01,1472.6780861801242,1518.699276373253,1472.6780861801242,1481.88232421875,84701900,1445.0653076171875
2020-10-02,1491.0864957578624,1495.6886145719297,1422.05471354685,1445.0653076171875,37452400,1440.463134765625
2020-10-05,1454.2694906898962,1472.677965255591,1435.8610161242013,1440.463134765625,14393000,1440.463134765625
2020-10-06,1454.2694906898962,1454.2694906898962,1435.8610161242013,1440.463134765625,14093100,1463.4736328125
2020-10-07,1440.4630411016117,1463.4736328125,1435.8609227594338,1463.4736328125,18601400,1472.6781005859375
2020-10-08,1463.4738624572753,1472.6781005859375,1440.46326713562,1472.6781005859375,16693400,1445.0653076171875
2020-10-09,1458.87166405939,1463.4737828734574,1440.4631888031201,1445.0653076171875,14912300,1454.2696533203125
2020-10-12,1458.8717724763894,1468.0760107885433,1440.4632958520817,1454.2696533203125,18457000,1458.87158203125
2020-10-13,1454.2694634759464,1458.87158203125,1440.4631078100354,1458.87158203125,15181500,1463.4736328125
2020-10-14,1458.8715144703224,1477.279987839033,1440.4630411016117,1463.4736328125,38990400,1435.861083984375
2020-10-15,1463.4737971379207,1468.075915996845,1435.861083984375,1435.861083984375,23355700,1426.6568603515625
2020-10-16,1431.2589792559224,1440.463217064642,1417.4526225428428,1426.6568603515625,20957300,1445.0653076171875
2020-10-19,1445.0653076171875,1458.87166405939,1431.2589511749852,1445.0653076171875,27999500,1440.463134765625
2020-10-20,1454.2694906898962,1468.0758466141674,1435.8610161242013,1440.463134765625,31977500,1440.463134765625
2020-10-21,1449.6673720484723,1449.6673720484723,1440.463134765625,1440.463134765625,18320700,1454.2696533203125
2020-10-22,1445.0654150081587,1454.2696533203125,1440.4632958520817,1454.2696533203125,22801100,1458.87158203125
2020-10-23,1463.4737005865536,1463.4737005865536,1445.065226365339,1458.87158203125,13897500,1422.0548095703125
2020-10-26,1463.4738816937195,1463.4738816937195,1417.4526904454895,1422.0548095703125,29947600,1403.646240234375
2020-10-27,1422.0547155161373,1431.2589531570184,1394.442002593494,1403.646240234375,35680300,1376.0335693359375
2020-11-02,1408.2484020628658,1412.8505210238554,1357.6250934919783,1376.0335693359375,58395800,1357.6251220703125
2020-11-03,1380.63571735964,1385.2378364175054,1348.4208839545815,1357.6251220703125,42358100,1339.216552734375
2020-11-04,1357.6250276860503,1371.4313838998066,1339.216552734375,1339.216552734375,38146400,1380.6356201171875
2020-11-05,1371.4313826497396,1389.8398575846354,1357.6250264485677,1380.6356201171875,45161400,1394.4420166015625
2020-11-06,1389.8398977348907,1408.2483732015778,1380.635660001547,1394.4420166015625,52447500,1362.227294921875
2020-11-09,1394.4421295990815,1399.0442488386825,1353.0230564426731,1362.227294921875,68198900,1376.0335693359375
2020-11-10,1408.2484020628658,1422.054758945835,1371.4314503749476,1376.0335693359375,62694100,1353.02294921875
2020-11-11,1399.044137967687,1399.044137967687,1353.02294921875,1353.02294921875,63661600,1366.8292236328125
2020-11-12,1357.624986436632,1376.0334608289932,1357.624986436632,1366.8292236328125,38384100,1376.0335693359375
2020-11-13,1371.4314503749476,1376.0335693359375,1366.829331413958,1376.0335693359375,12767200,1371.431396484375
2020-11-16,1385.2377528248217,1394.4419903851197,1362.2271589240772,1371.431396484375,33134800,1380.6356201171875
2020-11-17,1385.2377388509115,1389.8398575846354,1376.0335013834635,1380.6356201171875,33292200,1385.2379150390625
2020-11-18,1385.2379150390625,1394.4421536771958,1376.0336764009292,1385.2379150390625,35735900,1376.0335693359375
2020-11-19,1385.237807257917,1389.8399262189066,1376.0335693359375,1376.0335693359375,33518700,1376.0335693359375
2020-11-20,1385.237807257917,1389.8399262189066,1376.0335693359375,1376.0335693359375,18059200,1376.0335693359375
2020-11-23,1376.0335693359375,1385.237807257917,1371.4314503749476,1376.0335693359375,33386700,1366.8292236328125
2020-11-24,1376.0334608289932,1385.2376980251736,1362.2271050347222,1366.8292236328125,55053900,1353.02294921875
2020-11-25,1366.829305843431,1371.431424718325,1353.02294921875,1353.02294921875,32909400,1371.431396484375
2020-11-26,1357.6250401439283,1371.431396484375,1353.0229213637795,1371.431396484375,31101300,1362.227294921875
2020-11-27,1380.6357718802788,1380.6357718802788,1362.227294921875,1362.227294921875,40326700,1385.2379150390625
2020-11-30,1371.4315570818624,1385.2379150390625,1325.4103638911959,1385.2379150390625,146595800,1366.8292236328125
2020-12-01,1385.2376980251736,1389.839816623264,1348.4207492404514,1366.8292236328125,46698600,1376.0335693359375
2020-12-02,1380.6356882969271,1380.6356882969271,1357.6250934919783,1376.0335693359375,45553200,1348.4207763671875
2020-12-03,1380.6356072018984,1385.2377258925715,1339.2165389858415,1348.4207763671875,71615300,1363.208251953125
2020-12-04,1353.966162109375,1377.07138671875,1344.724072265625,1363.208251953125,33404600,1372.4501953125
2020-12-07,1386.3133285984848,1400.1764618844695,1367.8291508838383,1372.4501953125,65984300,1363.208251953125
2020-12-08,1386.3134765625,1390.934521484375,1358.58720703125,1363.208251953125,61017900,1367.8292236328125
2020-12-10,1377.071312981683,1386.3134023305531,1363.2081789583774,1367.8292236328125,50894900,1353.966064453125
2020-12-11,1377.071287396011,1377.071287396011,1353.966064453125,1353.966064453125,40746500,1372.4501953125
2020-12-14,1353.9660175978534,1372.4501953125,1349.344973169192,1372.4501953125,25148000,1372.4501953125
2020-12-15,1372.4501953125,1377.0712397411614,1358.587062026515,1372.4501953125,23441200,1427.90283203125
2020-12-16,1381.6923843926984,1469.4922349059466,1367.8292501011329,1427.90283203125,152710000,1423.2818603515625
2020-12-17,1432.5239503538453,1451.008130358411,1414.0397703492797,1423.2818603515625,99783300,1423.2818603515625
2020-12-18,1423.2818603515625,1432.5239503538453,1404.7976803469967,1423.2818603515625,55796800,1427.90283203125
2020-12-21,1427.90283203125,1437.1449215589605,1414.0396977396845,1427.90283203125,60691700,1390.9345703125
2020-12-22,1423.2818859011627,1427.9029309852574,1386.3135252284053,1390.9345703125,46819400,1353.966064453125
2020-12-23,1404.7975549274743,1409.4185995160517,1344.7239752759706,1353.966064453125,40311000,1386.3133544921875
2020-12-28,1353.9660428873697,1390.9343990071613,1344.7239538574217,1386.3133544921875,28002400,1377.0712890625
2020-12-29,1386.313378250839,1390.9344228450084,1363.2081552799916,1377.0712890625,26060300,1367.8292236328125
2020-12-30,1377.071312981683,1386.3134023305531,1363.2081789583774,1367.8292236328125,24632300,1363.208251953125
2021-01-04,1386.3134765625,1386.3134765625,1358.58720703125,1363.208251953125,20906300,1358.587158203125
2021-01-05,1363.208202958918,1372.4502924705039,1349.3450686915392,1358.587158203125,34835700,1386.3133544921875
2021-01-06,1358.5870874023437,1395.5554435221354,1344.7239538574217,1386.3133544921875,71557400,1372.4501953125
2021-01-07,1400.1764618844695,1418.6606395991162,1372.4501953125,1372.4501953125,42590000,1381.6923828125
2021-01-08,1386.3134275710702,1386.3134275710702,1372.4502932953596,1381.6923828125,26719000,1626.607666015625
2021-01-11,1381.692307212136,1695.9233336015182,1381.692307212136,1626.607666015625,563868500,1552.671142578125
2021-01-12,1663.5762241908483,1811.4496663411458,1548.0500975109283,1552.671142578125,730883800,1446.386962890625
2021-01-13,1571.1551673572285,1585.018301186851,1446.386962890625,1446.386962890625,318606200,1474.11328125
2021-01-14,1446.3870126371473,1515.702684169279,1386.3134306426332,1474.11328125,272061900,1520.32373046875
2021-01-15,1501.839551374905,1552.671043882979,1497.2185066014438,1520.32373046875,215382800,1534.186767578125
2021-01-18,1529.565723097468,1589.639301346009,1497.2184117328688,1534.186767578125,215422400,1464.87109375
2021-01-19,1543.428849566246,1552.6709384858045,1464.87109375,1464.87109375,83675200,1469.4920654296875
2021-01-20,1524.9445962006191,1524.9445962006191,1451.0078885060436,1469.4920654296875,60163400,1529.5657958984375
2021-01-21,1478.734304191843,1571.1551982038332,1474.1132594912435,1529.5657958984375,161395300,1492.597412109375
2021-01-22,1538.8078583047115,1552.6709921633126,1474.1132336312403,1492.597412109375,102447800,1483.355224609375
2021-01-25,1492.5973132362246,1497.2183575496495,1418.660604221427,1483.355224609375,70622700,1427.90283203125
2021-01-26,1483.3553691975121,1497.2185034890776,1418.6607425035397,1427.90283203125,79451300,1395.5555419921875
2021-01-27,1427.9028558794237,1441.765990402525,1367.8292729459852,1395.5555419921875,73126300,1400.1766357421875
2021-01-28,1386.3135007348392,1446.387085766682,1372.4503657274906,1400.1766357421875,80221200,1353.966064453125
2021-01-29,1409.4185995160517,1432.5238224589377,1344.7239752759706,1353.966064453125,79625700,1377.0712890625
2021-02-01,1340.1029323091443,1400.1765120333473,1312.3766647441275,1377.0712890625,71988500,1404.797607421875
2021-02-02,1395.5555178993627,1441.7659655119244,1377.071338854338,1404.797607421875,73428200,1441.7659912109375
2021-02-03,1409.418677305564,1455.629125741812,1409.418677305564,1441.7659912109375,58843900,1427.90283203125
2021-02-04,1460.2501453782363,1469.4922349059466,1414.0396977396845,1427.90283203125,41055300,1469.4920654296875
2021-02-05,1451.0078885060436,1474.1131096605984,1423.2816231205777,1469.4920654296875,45768600,1451.0079345703125
2021-02-08,1474.113156458375,1483.3552452135998,1437.1448014374753,1451.0079345703125,30326700,1404.797607421875
2021-02-09,1469.4922340794615,1469.4922340794615,1386.3134283768504,1404.797607421875,48636900,1409.4185791015625
2021-02-10,1404.797534579918,1418.6606681448516,1390.9344010149846,1409.4185791015625,25973600,1409.4185791015625
2021-02-11,1414.039623623207,1418.6606681448516,1390.9344010149846,1409.4185791015625,27319000,1409.4185791015625
2021-02-15,1418.6606681448516,1427.9027571881404,1404.797534579918,1409.4185791015625,21673000,1409.4185791015625
2021-02-16,1423.2817126664959,1423.2817126664959,1400.1764900582737,1409.4185791015625,15732600,1400.1766357421875
2021-02-17,1409.4187257470865,1414.0397707495358,1386.3135007348392,1400.1766357421875,32963400,1377.0712890625
2021-02-18,1409.4186012216862,1409.4186012216862,1377.0712890625,1377.0712890625,34834700,1464.87109375
2021-02-19,1400.1764713130915,1487.976316048896,1400.1764713130915,1464.87109375,152425200,1451.0079345703125
2021-02-22,1474.113156458375,1483.3552452135998,1441.7658458150877,1451.0079345703125,66610200,1423.2818603515625
2021-02-23,1446.3870853572696,1451.008130358411,1418.660815350421,1423.2818603515625,34042400,1390.9345703125
2021-02-24,1423.2818859011627,1432.523976069352,1386.3135252284053,1390.9345703125,72954800,1386.3133544921875
2021-02-25,1400.1764880371093,1409.4185770670572,1386.3133544921875,1386.3133544921875,52390100,1358.587158203125
2021-02-26,1377.071337226297,1400.1765610052616,1358.587158203125,1358.587158203125,133986100,1404.797607421875
2021-03-01,1377.071338854338,1409.4186521831311,1372.4502940930818,1404.797607421875,58528000,1432.52392578125
2021-03-02,1414.03974609375,1451.00810546875,1404.79765625,1432.52392578125,58307000,1432.52392578125
2021-03-03,1441.766015625,1446.387060546875,1414.03974609375,1432.52392578125,48819600,1437.1448974609375
2021-03-04,1432.523852774568,1455.629076206416,1414.0396740290896,1437.1448974609375,67889800,1437.1448974609375
2021-03-05,1437.1448974609375,1441.7659421473072,1427.9028080881985,1437.1448974609375,35614600,1437.1448974609375
2021-03-08,1437.1448974609375,1451.0080315200464,1432.523852774568,1437.1448974609375,31401200,1427.90283203125
2021-03-09,1441.7659663228155,1446.3870110866708,1418.6607425035397,1427.90283203125,38671000,1464.87109375
2021-03-10,1441.7658714511042,1469.4921382097793,1432.5237825315457,1464.87109375,40133700,1474.11328125
2021-03-12,1469.4922364811912,1492.597460325235,1464.8711917123824,1474.11328125,71273800,1464.87109375
2021-03-15,1483.3552715891167,1492.5973605086751,1460.2500492902209,1464.87109375,43715300,1464.87109375
2021-03-16,1469.4921382097793,1474.1131826695585,1455.6290048304418,1464.87109375,22390500,1469.4920654296875
2021-03-17,1474.1131096605984,1487.9762423533314,1469.4920654296875,1469.4920654296875,30764600,1455.6290283203125
2021-03-18,1478.7342509920634,1483.3552955264136,1451.0079837859623,1455.6290283203125,19222800,1483.355224609375
2021-03-19,1455.6289587288259,1501.8394018630743,1446.3868701019762,1483.355224609375,99339900,1478.7342529296875
2021-03-22,1501.8394756317139,1511.0815647125244,1469.492163848877,1478.7342529296875,29442900,1455.6290283203125
2021-03-23,1474.1132064577132,1478.7342509920634,1437.1448501829116,1455.6290283203125,37466600,1409.4185791015625
2021-03-24,1451.0079797963626,1451.0079797963626,1404.797534579918,1409.4185791015625,34585300,1469.4920654296875
2021-03-25,1409.4184904278447,1474.1131096605984,1404.7974461969338,1469.4920654296875,36607700,1460.2501220703125
2021-03-26,1469.4922114505043,1469.4922114505043,1441.7659433099288,1460.2501220703125,11780400,1423.2818603515625
2021-03-29,1460.250220360694,1464.8712653618354,1414.0397703492797,1423.2818603515625,30661700,1423.2818603515625
2021-03-30,1432.5239503538453,1451.008130358411,1414.0397703492797,1423.2818603515625,23063900,1451.0079345703125
2021-03-31,1423.2816683046378,1451.0079345703125,1400.1764464165756,1451.0079345703125,22300400,1432.52392578125
2021-04-01,1451.00810546875,1451.00810546875,1423.2818359375,1432.52392578125,17604600,1432.52392578125
2021-04-05,1446.387060546875,1460.2501953125,1432.52392578125,1432.52392578125,14155000,1437.1448974609375
2021-04-06,1432.523852774568,1446.3869868336767,1427.9028080881985,1437.1448974609375,23411100,1432.52392578125
2021-04-07,1441.766015625,1441.766015625,1427.902880859375,1432.52392578125,15104900,1446.386962890625
2021-04-08,1432.5238290610025,1451.0080075004992,1432.5238290610025,1446.386962890625,17501800,1432.52392578125
2021-04-09,1451.00810546875,1451.00810546875,1418.660791015625,1432.52392578125,28744400,1395.5555419921875
2021-04-12,1432.5239007204573,1432.5239007204573,1395.5555419921875,1395.5555419921875,14682200,1377.0712890625
